[2025-01-17T12:19:03.212Z] The trainer for horse IS2020238297 for show Vorsýning Rangárbökkum, vikuna 18. til 21. júní. doesn't exist, please verify. Also Rider Sigurður Vignir Matthíasson exists. 
[2025-01-17T12:19:08.926Z] The trainer for horse IS2016181390 for show Vorsýning Spretti í Kópavogi, vikuna 18. til 20. júní. doesn't exist, please verify. Also Rider Eyjólfur Þorsteinsson exists. 
[2025-01-17T12:19:11.315Z] The trainer for horse IS2018257814 for show Síðsumarssýning á Rangárbökkum við Hellu, dagana 12. til 16. ágúst. doesn't exist, please verify. Also Rider Árni Björn Pálsson exists. 
[2025-01-17T12:19:17.576Z] The trainer for horse IS2020236438 for show Vorsýning Spretti í Kópavogi, vikuna 18. til 20. júní. doesn't exist, please verify. Also Rider Leifur George Gunnarsson exists. 
[2025-01-17T12:19:20.151Z] The trainer for horse IS2020165074 for show Vorsýning Spretti í Kópavogi, vikuna 18. til 20. júní. doesn't exist, please verify. Also Rider Róbert Petersen exists. 
[2025-01-17T12:19:25.790Z] The trainer for horse IS2018284717 for show Vorsýning Spretti í Kópavogi, vikuna 18. til 20. júní. doesn't exist, please verify. Also Rider Róbert Petersen exists. 
[2025-01-17T12:19:28.709Z] The trainer for horse IS2019287290 for show Vorsýning Spretti í Kópavogi, vikuna 18. til 20. júní. doesn't exist, please verify. Also Rider Anja-kaarina Susanna Siipola exists. 
[2025-01-17T12:19:31.566Z] The trainer for horse IS2016235701 for show Vorsýning Spretti í Kópavogi, vikuna 18. til 20. júní. doesn't exist, please verify. Also Rider Heiðar Árni Baldursson exists. 
[2025-01-17T12:19:34.337Z] The trainer for horse IS2018280468 for show Vorsýning Spretti í Kópavogi, vikuna 18. til 20. júní. doesn't exist, please verify. Also Rider Birta Ingadóttir exists. 
[2025-01-17T12:19:49.142Z] The trainer for horse IS2017281420 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-17T12:19:51.446Z] The trainer for horse IS2017281420 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-17T12:20:07.754Z] The trainer for horse IS2017188670 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Jakob Svavar Sigurðsson exists. 
[2025-01-17T12:20:09.981Z] The trainer for horse IS2017188670 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Jakob Svavar Sigurðsson exists. 
[2025-01-17T12:20:12.882Z] The trainer for horse IS2017188670 for show Miðsumarssýning Rangárbökkum við Hellu, 17.-21. júlí. doesn't exist, please verify. Also Rider Jakob Svavar Sigurðsson exists. 
[2025-01-17T12:20:15.089Z] The trainer for horse IS2017188670 for show Vorsýning Gaddstaðaflötum, dagana 13. til 18. júní doesn't exist, please verify. Also Rider Jakob Svavar Sigurðsson exists. 
[2025-01-17T12:20:17.406Z] The trainer for horse IS2019187322 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Jakob Svavar Sigurðsson exists. 
[2025-01-17T12:20:20.308Z] The trainer for horse IS2019187322 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Jakob Svavar Sigurðsson exists. 
[2025-01-17T12:20:23.094Z] The trainer for horse IS2019187322 for show Vorsýning Gaddstaðaflötum, dagana 12. til 16. júní. doesn't exist, please verify. Also Rider Kristín Lárusdóttir exists. 
[2025-01-17T12:20:24.992Z] The trainer for horse IS2011258623 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Eyrún Ýr Pálsdóttir exists. 
[2025-01-17T12:20:27.873Z] The trainer for horse IS2011258623 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Eyrún Ýr Pálsdóttir exists. 
[2025-01-17T12:20:30.155Z] The trainer for horse IS2011258623 for show Miðsumarssýning á Rangárbökkum við Hellu, 24. til 28. júlí. doesn't exist, please verify. Also Rider Eyrún Ýr Pálsdóttir exists. 
[2025-01-17T12:20:32.339Z] The trainer for horse IS2017287494 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Teitur Árnason exists. 
[2025-01-17T12:20:35.141Z] The trainer for horse IS2017287494 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Teitur Árnason exists. 
[2025-01-17T12:20:37.416Z] The trainer for horse IS2017287494 for show Miðsumarssýning á Rangárbökkum við Hellu, 24. til 28. júlí. doesn't exist, please verify. Also Rider Teitur Árnason exists. 
[2025-01-17T12:20:46.214Z] The trainer for horse IS2017287494 for show Vorsýning Gaddstaðaflötum, dagana 5. til 9. júní. doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-17T12:20:47.888Z] The trainer for horse IS2017287494 for show Vorsýning Gaddstaðaflötum, dagana 7. til 11. júní. doesn't exist, please verify. Also Rider Ásta Björnsdóttir exists. 
[2025-01-17T12:20:50.123Z] The trainer for horse IS2017287494 for show Vorsýning Gaddstaðaflötum, dagana 14. til 18. júní. doesn't exist, please verify. Also Rider Ásta Björnsdóttir exists. 
[2025-01-17T12:20:52.376Z] The trainer for horse IS2017187902 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Guðmundur Friðrik Björgvinsson exists. 
[2025-01-17T12:20:57.882Z] The trainer for horse IS2017187902 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Guðmundur Friðrik Björgvinsson exists. 
[2025-01-17T12:21:00.775Z] The trainer for horse IS2017187902 for show Landsmót hestamanna 2022, Gaddstaðaflötum við Hellu. doesn't exist, please verify. Also Rider Árni Björn Pálsson exists. 
[2025-01-17T12:21:03.635Z] The trainer for horse IS2017187902 for show Vorsýning Gaddstaðaflötum, dagana 30. maí til 4. júní. doesn't exist, please verify. Also Rider Árni Björn Pálsson exists. 
[2025-01-17T12:21:25.299Z] The trainer for horse IS2016284651 for show Miðsumarssýning Selfossi, dagana 25. til 29. júlí. doesn't exist, please verify. Also Rider Árni Björn Pálsson exists. 
[2025-01-17T12:21:27.725Z] The trainer for horse IS2016284651 for show Síðsumarssýning Gaddstaðaflötum við Hellu, dagana 15. til 19. ágúst. doesn't exist, please verify. Also Rider Árni Björn Pálsson exists. 
[2025-01-17T12:21:30.109Z] The trainer for horse IS2018182573 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-17T12:21:32.968Z] The trainer for horse IS2018182573 for show Vorsýning Gaddstaðaflötum, dagana 5. til 9. júní. doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-17T12:21:35.253Z] The trainer for horse IS2018182573 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-17T12:21:37.616Z] The trainer for horse IS2018182573 for show Vorsýning Gaddstaðaflötum, dagana 30. maí til 4. júní. doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-17T12:21:39.901Z] The trainer for horse IS2018182573 for show Landsmót hestamanna 2022, Gaddstaðaflötum við Hellu. doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-17T12:21:42.891Z] The trainer for horse IS2017281818 for show Síðsumarssýning á Gaddstaðaflötum við Hellu dagana 16. til 20. ágúst. doesn't exist, please verify. Also Rider Sigurður Sigurðarson exists. 
[2025-01-17T12:21:45.189Z] The trainer for horse IS2017281818 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Sigurður Sigurðarson exists. 
[2025-01-17T12:21:47.555Z] The trainer for horse IS2017281818 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Sigurður Sigurðarson exists. 
[2025-01-17T12:21:50.633Z] The trainer for horse IS2017281818 for show Vorsýning Sörlastöðum í Hafnarfirði, dagana 13. til 18 júní. doesn't exist, please verify. Also Rider Sigurður Sigurðarson exists. 
[2025-01-17T12:21:52.888Z] The trainer for horse IS2017281818 for show Vorsýning Selfossi, dagana 13. til 16. júní. doesn't exist, please verify. Also Rider Sigurður Sigurðarson exists. 
[2025-01-17T12:21:55.271Z] The trainer for horse IS2019284981 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-17T12:21:57.546Z] The trainer for horse IS2019284981 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-17T12:22:00.279Z] The trainer for horse IS2017180693 for show Vorsýning Sörlastöðum í Hafnarfirði, dagana 14. til 18. júní. doesn't exist, please verify. Also Rider Ævar Örn Guðjónsson exists. 
[2025-01-17T12:22:08.865Z] The trainer for horse IS2017180693 for show Vorsýning Gaddstaðaflötum, dagana 19. til 23. júní. doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-17T12:22:18.054Z] The trainer for horse IS2017156296 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Eyrún Ýr Pálsdóttir exists. 
[2025-01-17T12:22:20.940Z] The trainer for horse IS2017156296 for show Vorsýning Gaddstaðaflötum, dagana 5. til 9. júní. doesn't exist, please verify. Also Rider Teitur Árnason exists. 
[2025-01-17T12:22:23.093Z] The trainer for horse IS2017156296 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Eyrún Ýr Pálsdóttir exists. 
[2025-01-17T12:22:25.452Z] The trainer for horse IS2017156296 for show Vorsýning Hólum í Hjaltadal, dagana 1. til 3. júní. doesn't exist, please verify. Also Rider Tryggvi Björnsson exists. 
[2025-01-17T12:22:27.654Z] The trainer for horse IS2017156296 for show Vorsýning Hólum í Hjaltadal, dagana 2. til 4. júní. doesn't exist, please verify. Also Rider Tryggvi Björnsson exists. 
[2025-01-17T12:22:29.919Z] The trainer for horse IS2017156296 for show Landsmót hestamanna 2022, Gaddstaðaflötum við Hellu. doesn't exist, please verify. Also Rider Tryggvi Björnsson exists. 
[2025-01-17T12:22:33.218Z] The trainer for horse IS2018101486 for show Vorsýning Gaddstaðaflötum, dagana 19. til 23. júní. doesn't exist, please verify. Also Rider Ólöf Rún Guðmundsdóttir exists. 
[2025-01-17T12:22:35.468Z] The trainer for horse IS2018101486 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Viðar Ingólfsson exists. 
[2025-01-17T12:22:37.736Z] The trainer for horse IS2018101486 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Viðar Ingólfsson exists. 
[2025-01-17T12:22:55.258Z] The trainer for horse IS2017287547 for show Miðsumarssýning á Rangárbökkum við Hellu, 24. til 28. júlí. doesn't exist, please verify. Also Rider Viðar Ingólfsson exists. 
[2025-01-17T12:23:01.784Z] The trainer for horse IS2018182122 for show Vorsýning Gaddstaðaflötum, dagana 5. til 9. júní. doesn't exist, please verify. Also Rider Þorgeir Ólafsson exists. 
[2025-01-17T12:23:10.511Z] The trainer for horse IS2019164227 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Viðar Ingólfsson exists. 
[2025-01-17T12:23:12.967Z] The trainer for horse IS2019164227 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Viðar Ingólfsson exists. 
[2025-01-17T12:23:15.927Z] The trainer for horse IS2018156285 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Teitur Árnason exists. 
[2025-01-17T12:23:21.732Z] The trainer for horse IS2018156285 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Teitur Árnason exists. 
[2025-01-17T12:23:24.651Z] The trainer for horse IS2018156285 for show Vorsýning Hólum í Hjaltadal, dagana 1. til 3. júní. doesn't exist, please verify. Also Rider Agnar Þór Magnússon exists. 
[2025-01-17T12:23:26.994Z] The trainer for horse IS2018156285 for show Vorsýning Hólum í Hjaltadal, dagana 12. til 16. júní. doesn't exist, please verify. Also Rider Agnar Þór Magnússon exists. 
[2025-01-17T12:23:29.562Z] The trainer for horse IS2018156285 for show Landsmót hestamanna 2022, Gaddstaðaflötum við Hellu. doesn't exist, please verify. Also Rider Agnar Þór Magnússon exists. 
[2025-01-17T12:23:40.588Z] The trainer for horse IS2016235536 for show Vorsýning Gaddstaðaflötum, dagana 12. til 16. júní. doesn't exist, please verify. Also Rider Viðar Ingólfsson exists. 
[2025-01-17T12:23:45.965Z] The trainer for horse IS2016235536 for show Vorsýning Selfossi, dagana 13. til 16. júní. doesn't exist, please verify. Also Rider Viðar Ingólfsson exists. 
[2025-01-17T12:23:55.045Z] The trainer for horse IS2019281514 for show Vorsýning Gaddstaðaflötum, dagana 5. til 9. júní. doesn't exist, please verify. Also Rider Þorgeir Ólafsson exists. 
[2025-01-17T12:23:57.628Z] The trainer for horse IS2017188804 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Viðar Ingólfsson exists. 
[2025-01-17T12:24:00.511Z] The trainer for horse IS2017188804 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Viðar Ingólfsson exists. 
[2025-01-17T12:24:02.877Z] The trainer for horse IS2017188804 for show Miðsumarssýning á Rangárbökkum við Hellu, 24. til 28. júlí. doesn't exist, please verify. Also Rider Viðar Ingólfsson exists. 
[2025-01-17T12:24:05.179Z] The trainer for horse IS2017188804 for show Vorsýning Sörlastöðum í Hafnarfirði, dagana 13. til 18 júní. doesn't exist, please verify. Also Rider Árni Björn Pálsson exists. 
[2025-01-17T12:24:07.668Z] The trainer for horse IS2017282799 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Viðar Ingólfsson exists. 
[2025-01-17T12:24:13.304Z] The trainer for horse IS2018281901 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Guðmundur Friðrik Björgvinsson exists. 
[2025-01-17T12:24:16.049Z] The trainer for horse IS2018281901 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Guðmundur Friðrik Björgvinsson exists. 
[2025-01-17T12:24:18.323Z] The trainer for horse IS2018281901 for show Miðsumarssýning Rangárbökkum við Hellu, 17.-21. júlí. doesn't exist, please verify. Also Rider Guðmundur Friðrik Björgvinsson exists. 
[2025-01-17T12:24:20.541Z] The trainer for horse IS2018281901 for show Vorsýning Sörlastöðum í Hafnarfirði, dagana 13. til 18 júní. doesn't exist, please verify. Also Rider Guðmundur Friðrik Björgvinsson exists. 
[2025-01-17T12:24:22.724Z] The trainer for horse IS2018281901 for show Landsmót hestamanna 2022, Gaddstaðaflötum við Hellu. doesn't exist, please verify. Also Rider Guðmundur Friðrik Björgvinsson exists. 
[2025-01-17T12:24:26.111Z] The trainer for horse IS2018281901 for show Vorsýning Gaddstaðaflötum, dagana 6. til 10. júní. doesn't exist, please verify. Also Rider Eva Dyröy exists. 
[2025-01-17T12:24:28.414Z] The trainer for horse IS2019155052 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Viðar Ingólfsson exists. 
[2025-01-17T12:24:31.299Z] The trainer for horse IS2019155052 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Viðar Ingólfsson exists. 
[2025-01-17T12:24:33.501Z] The trainer for horse IS2019155052 for show Vorsýning Hólum í Hjaltadal, dagana 21. til 22. júní. doesn't exist, please verify. Also Rider Tryggvi Björnsson exists. 
[2025-01-17T12:24:35.810Z] The trainer for horse IS2019102006 for show Vorsýning Gaddstaðaflötum, dagana 5. til 9. júní. doesn't exist, please verify. Also Rider Daníel Ingi Larsen exists. 
[2025-01-17T12:24:38.169Z] The trainer for horse IS2019102006 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-17T12:24:40.928Z] The trainer for horse IS2019102006 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-17T12:24:43.112Z] The trainer for horse IS2020284872 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Þorgeir Ólafsson exists. 
[2025-01-17T12:24:45.227Z] The trainer for horse IS2020284872 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Þorgeir Ólafsson exists. 
[2025-01-17T12:24:48.492Z] The trainer for horse IS2019280611 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Vignir Siggeirsson exists. 
[2025-01-17T12:24:51.201Z] The trainer for horse IS2019280611 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Vignir Siggeirsson exists. 
[2025-01-17T12:24:53.435Z] The trainer for horse IS2019280611 for show Vorsýning Rangárbökkum, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Vignir Siggeirsson exists. 
[2025-01-17T12:24:56.128Z] The trainer for horse IS2019280611 for show Miðsumarssýning á Rangárbökkum við Hellu, 24. til 28. júlí. doesn't exist, please verify. Also Rider Vignir Siggeirsson exists. 
[2025-01-17T12:25:04.434Z] The trainer for horse IS2017255054 for show Vorsýning Gaddstaðaflötum, dagana 6. til 10. júní. doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-17T12:25:06.669Z] The trainer for horse IS2017255054 for show Síðsumarssýning á Rangárbökkum við Hellu, dagana 12. til 16. ágúst. doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-17T12:25:08.922Z] The trainer for horse IS2017255054 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-17T12:25:11.071Z] The trainer for horse IS2017255054 for show Vorsýning Gaddstaðaflötum, dagana 5. til 9. júní. doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-17T12:25:13.284Z] The trainer for horse IS2017255054 for show Vorsýning Selfossi, dagana 13. til 16. júní. doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-17T12:25:15.389Z] The trainer for horse IS2017255054 for show Landsmót hestamanna 2022, Gaddstaðaflötum við Hellu. doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-17T12:25:18.176Z] The trainer for horse IS2019184938 for show Vorsýning Gaddstaðaflötum, dagana 19. til 23. júní. doesn't exist, please verify. Also Rider Benjamín Sandur Ingólfsson exists. 
[2025-01-17T12:25:20.342Z] The trainer for horse IS2019184938 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Benjamín Sandur Ingólfsson exists. 
[2025-01-17T12:25:23.105Z] The trainer for horse IS2019184938 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Benjamín Sandur Ingólfsson exists. 
[2025-01-17T12:25:25.520Z] The trainer for horse IS2019184938 for show Vorsýning Brávöllum Selfossi, vikuna 18. til 21. júní. doesn't exist, please verify. Also Rider Benjamín Sandur Ingólfsson exists. 
[2025-01-17T12:25:27.731Z] The trainer for horse IS2018288464 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Daníel Jónsson exists. 
[2025-01-17T12:25:32.714Z] The trainer for horse IS2018288464 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Agnar Þór Magnússon exists. 
[2025-01-17T12:25:47.717Z] The trainer for horse IS2018285020 for show Vorsýning Gaddstaðaflötum, dagana 13. til 18. júní doesn't exist, please verify. Also Rider Sara Ástþórsdóttir exists. 
[2025-01-17T12:25:55.857Z] The trainer for horse IS2019281512 for show Vorsýning Gaddstaðaflötum, dagana 5. til 9. júní. doesn't exist, please verify. Also Rider Þorgeir Ólafsson exists. 
[2025-01-17T12:25:57.995Z] The trainer for horse IS2019184872 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Jakob Svavar Sigurðsson exists. 
[2025-01-17T12:26:00.149Z] The trainer for horse IS2018187142 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Guðmundur Friðrik Björgvinsson exists. 
[2025-01-17T12:26:02.395Z] The trainer for horse IS2018187142 for show Vorsýning Gaddstaðaflötum, dagana 19. til 23. júní. doesn't exist, please verify. Also Rider Guðmundur Friðrik Björgvinsson exists. 
[2025-01-17T12:26:04.502Z] The trainer for horse IS2019265509 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Teitur Árnason exists. 
[2025-01-17T12:26:06.663Z] The trainer for horse IS2019265509 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Teitur Árnason exists. 
[2025-01-17T12:26:10.024Z] The trainer for horse IS2018284744 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Ásmundur Ernir Snorrason exists. 
[2025-01-17T12:26:15.352Z] The trainer for horse IS2018284744 for show Vorsýning Gaddstaðaflötum, dagana 6. til 10. júní. doesn't exist, please verify. Also Rider Ásmundur Ernir Snorrason exists. 
[2025-01-17T12:26:17.505Z] The trainer for horse IS2018284744 for show Landsmót hestamanna 2022, Gaddstaðaflötum við Hellu. doesn't exist, please verify. Also Rider Ásmundur Ernir Snorrason exists. 
[2025-01-17T12:26:20.192Z] The trainer for horse IS2018286587 for show Vorsýning Rangárbökkum, vikuna 18. til 21. júní. doesn't exist, please verify. Also Rider Guðmundur Friðrik Björgvinsson exists. 
[2025-01-17T12:26:22.357Z] The trainer for horse IS2018286587 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Guðmundur Friðrik Björgvinsson exists. 
[2025-01-17T12:26:25.107Z] The trainer for horse IS2018286587 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Guðmundur Friðrik Björgvinsson exists. 
[2025-01-17T12:26:27.387Z] The trainer for horse IS2019280711 for show Miðsumarssýning Rangárbökkum við Hellu, 17.-21. júlí. doesn't exist, please verify. Also Rider Hans Þór Hilmarsson exists. 
[2025-01-17T12:26:29.537Z] The trainer for horse IS2019280711 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Hans Þór Hilmarsson exists. 
[2025-01-17T12:26:31.650Z] The trainer for horse IS2019280711 for show Vorsýning Rangárbökkum, vikuna 18. til 21. júní. doesn't exist, please verify. Also Rider Hans Þór Hilmarsson exists. 
[2025-01-17T12:26:33.810Z] The trainer for horse IS2017137486 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Þorgeir Ólafsson exists. 
[2025-01-17T12:26:35.942Z] The trainer for horse IS2017137486 for show Vorsýning Selfossi, dagana 13. til 16. júní. doesn't exist, please verify. Also Rider Teitur Árnason exists. 
[2025-01-17T12:26:38.136Z] The trainer for horse IS2017137486 for show Vorsýning Gaddstaðaflötum, dagana 14. til 18. júní. doesn't exist, please verify. Also Rider Hans Þór Hilmarsson exists. 
[2025-01-17T12:26:40.271Z] The trainer for horse IS2019165600 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Ásmundur Ernir Snorrason exists. 
[2025-01-17T12:26:42.425Z] The trainer for horse IS2017165636 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Daníel Jónsson exists. 
[2025-01-17T12:26:42.961Z] The trainer for horse IS2017165636 for show Vorsýning Rangárbökkum, vikuna 18. til 21. júní. doesn't exist, please verify. Also Rider Daníel Jónsson exists. 
[2025-01-17T12:26:45.155Z] The trainer for horse IS2017165636 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Daníel Jónsson exists. 
[2025-01-17T12:40:48.835Z] The trainer for horse IS2018101038 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Aðalheiður Anna Guðjónsdóttir exists. 
[2025-01-17T12:40:51.547Z] The trainer for horse IS2018101038 for show Vorsýning Víðidal í Reykjavík, vikuna 3. til 7. júní. doesn't exist, please verify. Also Rider Aðalheiður Anna Guðjónsdóttir exists. 
[2025-01-17T12:41:02.238Z] The trainer for horse IS2018165656 for show Miðsumarssýning Rangárbökkum við Hellu, 17.-21. júlí. doesn't exist, please verify. Also Rider Daníel Jónsson exists. 
[2025-01-17T12:41:10.226Z] The trainer for horse IS2018165656 for show Vorsýning Gaddstaðaflötum, dagana 5. til 9. júní. doesn't exist, please verify. Also Rider Hans Þór Hilmarsson exists. 
[2025-01-17T12:41:15.581Z] The trainer for horse IS2018236937 for show Vorsýning Víðidal í Reykjavík, vikuna 3. til 7. júní. doesn't exist, please verify. Also Rider Flosi Ólafsson exists. 
[2025-01-17T12:41:17.741Z] The trainer for horse IS2018236937 for show Miðsumarssýning á Rangárbökkum við Hellu, 31. júlí til 2. ágúst. doesn't exist, please verify. Also Rider Flosi Ólafsson exists. 
[2025-01-17T12:41:19.835Z] The trainer for horse IS2018236937 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Flosi Ólafsson exists. 
[2025-01-17T12:41:27.729Z] The trainer for horse IS2018277787 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-17T12:41:30.402Z] The trainer for horse IS2018277787 for show Vorsýning Víðidal í Reykjavík, vikuna 3. til 7. júní. doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-17T12:41:32.566Z] The trainer for horse IS2018277787 for show Miðsumarssýning Rangárbökkum við Hellu, 17.-21. júlí. doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-17T12:41:34.718Z] The trainer for horse IS2018277787 for show Vorsýning Gaddstaðaflötum, dagana 5. til 9. júní. doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-17T12:41:37.135Z] The trainer for horse IS2020186644 for show Vorsýning Víðidal í Reykjavík, vikuna 3. til 7. júní. doesn't exist, please verify. Also Rider Daníel Jónsson exists. 
[2025-01-17T12:41:39.292Z] The trainer for horse IS2020186644 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Flosi Ólafsson exists. 
[2025-01-17T12:41:41.481Z] The trainer for horse IS2016101046 for show Landssýning kynbótahrossa doesn't exist, please verify. Also Rider undefined exists. 
[2025-01-17T12:41:42.034Z] The trainer for horse IS2016101046 for show Vorsýning Gaddstaðaflötum, dagana 5. til 9. júní. doesn't exist, please verify. Also Rider Árni Björn Pálsson exists. 
[2025-01-17T12:41:44.208Z] The trainer for horse IS2016101046 for show Vorsýning Sörlastöðum í Hafnarfirði, dagana 13. til 18 júní. doesn't exist, please verify. Also Rider Árni Björn Pálsson exists. 
